kappa,p_abs
0.00157441678792349,0.000705681225138308
0.00157695674837408,0.000706819080313919
0.00157950080646842,0.000707958769222358
0.00158204896881711,0.000709100294815687
0.00158460124204141,0.000710243660050709
0.00158715763277329,0.000711388867888979
0.00158971814765539,0.000712535921296805
0.00159228279334109,0.000713684823245265
0.0015948515764945,0.000714835576710208
0.00159742450379046,0.00071598818467226
0.00160000158191461,0.000717142650116843
0.00160258281756335,0.000718298976034165
0.00160516821744389,0.000719457165419245
0.00160775778827428,0.000720617221271909
0.00161035153678336,0.000721779146596803
0.00161294946971089,0.000722942944403401
0.00161555159380745,0.000724108617706007
0.00161815791583453,0.00072527616952377
0.00162076844256454,0.000726445602880688
0.00162338318078079,0.000727616920805617
0.00162600213727756,0.000728790126332277
0.00162862531886007,0.000729965222499261
0.00163125273234453,0.000731142212350044
0.00163388438455815,0.000732321098932988
0.00163652028233913,0.000733501885301353
0.00163916043253673,0.000734684574513301
0.00164180484201126,0.000735869169631907
0.00164445351763407,0.000737055673725166
0.00164710646628761,0.000738244089866003
0.00164976369486545,0.000739434421132274
0.00165242521027226,0.000740626670606782
0.00165509101942385,0.000741820841377279
0.0016577611292472,0.000743016936536479
0.00166043554668045,0.000744214959182062
0.00166311427867295,0.000745414912416683
0.00166579733218525,0.00074661679934798
0.00166848471418913,0.000747820623088581
0.00167117643166761,0.000749026386756118
0.001673872491615,0.000750234093473223
0.00167657290103686,0.000751443746367549
0.00167927766695009,0.000752655348571768
0.00168198679638287,0.000753868903223586
0.00168470029637475,0.000755084413465748
0.00168741817397662,0.000756301882446044
0.00169014043625075,0.000757521313317321
0.00169286709027081,0.00075874270923749
0.00169559814312186,0.000759966073369531
0.00169833360190043,0.000761191408881508
0.00170107347371445,0.000762418718946566
0.00170381776568335,0.000763648006742953
0.00170656648493804,0.000764879275454017
0.00170931963862092,0.000766112528268218
0.00171207723388593,0.00076734776837914
0.00171483927789854,0.000768584998985489
0.0017176057778358,0.000769824223291115
0.0017203767408863,0.000771065444505007
0.00172315217425026,0.00077230866584131
0.00172593208513951,0.000773553890519332
0.0017287164807775,0.000774801121763546
0.00173150536839935,0.000776050362803607
0.00173429875525185,0.000777301616874355
0.00173709664859347,0.000778554887215822
0.0017398990556944,0.000779810177073248
0.00174270598383655,0.000781067489697078
0.00174551744031359,0.000782326828342982
0.00174833343243095,0.000783588196271854
0.00175115396750584,0.000784851596749825
0.00175397905286729,0.000786117033048272
0.00175680869585613,0.000787384508443821
0.00175964290382506,0.000788654026218365
0.00176248168413862,0.000789925589659061
0.00176532504417324,0.000791199202058348
0.00176817299131726,0.00079247486671395
0.00177102553297091,0.000793752586928885
0.0017738826765464,0.000795032366011476
0.00177674442946785,0.000796314207275359
0.00177961079917141,0.000797598114039485
0.00178248179310518,0.000798884089628143
0.00178535741872931,0.000800172137370948
0.00178823768351595,0.000801462260602871
0.00179112259494934,0.000802754462664232
0.00179401216052578,0.000804048746900716
0.00179690638775366,0.000805345116663379
0.00179980528415347,0.000806643575308656
0.00180270885725787,0.000807944126198373
0.00180561711461165,0.000809246772699753
0.00180853006377176,0.000810551518185424
0.00181144771230735,0.000811858366033428
0.0018143700677998,0.000813167319627231
0.0018172971378427,0.000814478382355733
0.00182022893004189,0.000815791557613272
0.00182316545201549,0.000817106848799637
0.00182610671139391,0.000818424259320072
0.00182905271581986,0.000819743792585291
0.0018320034729484,0.000821065452011485
0.0018349589904469,0.000822389241020323
0.00183791927599515,0.000823715163038973
0.00184088433728529,0.000825043221500101
0.0018438541820219,0.000826373419841885
0.00184682881792196,0.000827705761508024
0.00184980825271491,0.000829040249947742
0.00185279249414268,0.000830376888615802
0.00185578154995965,0.000831715680972512
0.00185877542793276,0.000833056630483735
0.00186177413584144,0.000834399740620899
0.00186477768147767,0.000835745014861
0.00186778607264604,0.000837092456686622
0.00187079931716369,0.000838442069585934
0.00187381742286038,0.000839793857052705
0.00187684039757853,0.000841147822586316
0.00187986824917316,0.000842503969691758
0.00188290098551202,0.000843862301879656
0.00188593861447551,0.000845222822666264
0.00188898114395675,0.000846585535573482
0.00189202858186163,0.000847950444128866
0.00189508093610873,0.000849317551865628
0.00189813821462947,0.000850686862322657
0.00190120042536802,0.00085205837904452
0.00190426757628138,0.000853432105581471
0.00190733967533941,0.000854808045489467
0.00191041673052478,0.000856186202330167
0.00191349874983309,0.000857566579670952
0.00191658574127279,0.000858949181084925
0.00191967771286529,0.000860334010150924
0.00192277467264493,0.000861721070453534
0.00192587662865899,0.000863110365583089
0.00192898358896775,0.000864501899135689
0.0019320955616445,0.000865895674713202
0.00193521255477554,0.00086729169592328
0.00193833457646024,0.000868689966379365
0.00194146163481099,0.000870090489700694
0.00194459373795331,0.000871493269512318
0.00194773089402581,0.000872898309445101
0.00195087311118024,0.000874305613135737
0.0019540203975815,0.000875715184226757
0.00195717276140764,0.000877127026366534
0.00196033021084994,0.0008785411432093
0.00196349275411286,0.000879957538415148
0.00196666039941411,0.000881376215650046
0.00196983315498468,0.000882797178585849
0.0019730110290688,0.000884220430900296
0.00197619402992402,0.000885645976277035
0.00197938216582121,0.000887073818405623
0.00198257544504459,0.000888503960981538
0.00198577387589172,0.000889936407706187
0.00198897746667358,0.000891371162286917
0.00199218622571454,0.000892808228437027
0.0019954001613524,0.00089424760987577
0.00199861928193841,0.000895689310328371
0.00200184359583729,0.00089713333352603
0.00200507311142726,0.000898579683205935
0.00200830783710006,0.000900028363111272
0.00201154778126097,0.000901479376991233
0.00201479295232881,0.000902932728601024
0.00201804335873601,0.000904388421701878
0.00202129900892858,0.000905846460061062
0.00202455991136616,0.000907306847451892
0.00202782607452206,0.00090876958765373
0.00203109750688323,0.000910234684452011
0.00203437421695033,0.000911702141638239
0.00203765621323772,0.000913171963010001
0.00204094350427352,0.000914644152370981
0.00204423609859957,0.00091611871353096
0.00204753400477153,0.000917595650305837
0.00205083723135885,0.000919074966517631
0.00205414578694478,0.000920556665994492
0.00205745968012645,0.000922040752570717
0.00206077891951485,0.000923527230086745
0.00206410351373484,0.000925016102389187
0.00206743347142524,0.00092650737333082
0.00207076880123876,0.000928001046770601
0.0020741095118421,0.000929497126573684
0.00207745561191591,0.000930995616611415
0.00208080711015489,0.000932496520761359
0.00208416401526773,0.000933999842907299
0.00208752633597718,0.000935505586939244
0.00209089408102008,0.000937013756753454
0.00209426725914732,0.000938524356252428
0.00209764587912395,0.000940037389344933
0.00210102994972914,0.000941552859946005
0.00210441947975624,0.000943070771976958
0.00210781447801278,0.000944591129365401
0.00211121495332047,0.000946113936045237
0.0021146209145153,0.000947639195956687
0.00211803237044748,0.000949166913046288
0.0021214493299815,0.000950697091266908
0.00212487180199618,0.000952229734577759
0.00212829979538463,0.000953764846944398
0.00213173331905433,0.000955302432338751
0.0021351723819271,0.000956842494739109
0.0021386169929392,0.000958385038130146
0.00214206716104126,0.00095993006650293
0.00214552289519839,0.000961477583854926
0.00214898420439012,0.000963027594190016
0.00215245109761051,0.000964580101518502
0.0021559235838681,0.000966135109857115
0.00215940167218597,0.000967692623229038
0.00216288537160177,0.000969252645663896
0.00216637469116772,0.000970815181197784
0.00216986963995063,0.00097238023387327
0.00217337022703196,0.000973947807739403
0.00217687646150781,0.000975517906851729
0.00218038835248895,0.000977090535272297
0.00218390590910087,0.000978665697069672
0.00218742914048375,0.000980243396318945
0.00219095805579254,0.00098182363710174
0.00219449266419695,0.000983406423506229
0.00219803297488148,0.000984991759627139
0.00220157899704546,0.000986579649565769
0.00220513073990305,0.000988170097429989
0.00220868821268326,0.000989763107334262
0.00221225142463003,0.000991358683399645
0.00221582038500218,0.000992956829753807
0.00221939510307348,0.000994557550531037
0.00222297558813265,0.000996160849872255
0.0022265618494834,0.000997766731925017
0.00223015389644446,0.000999375200843533
0.00223375173834958,0.00100098626078868
0.00223735538454759,0.00100259991592799
0.00224096484440236,0.00100421617043571
0.0022445801272929,0.00100583502849274
0.00224820124261336,0.00100745649428672
0.002251828199773,0.00100908057201199
0.00225546100819632,0.00101070726586961
0.00225909967732296,0.00101233658006739
0.00226274421660784,0.00101396851881987
0.00226639463552112,0.00101560308634837
0.00227005094354821,0.00101724028688097
0.00227371315018986,0.00101888012465252
0.00227738126496213,0.00102052260390466
0.00228105529739643,0.00102216772888585
0.00228473525703956,0.00102381550385135
0.0022884211534537,0.00102546593306324
0.00229211299621648,0.00102711902079044
0.00229581079492096,0.00102877477130871
0.0022995145591757,0.00103043318890067
0.00230322429860473,0.0010320942778558
0.00230694002284763,0.00103375804247046
0.00231066174155953,0.00103542448704791
0.00231438946441112,0.00103709361589829
0.00231812320108871,0.00103876543333867
0.00232186296129424,0.00104043994369302
0.00232560875474527,0.00104211715129225
0.00232936059117508,0.00104379706047424
0.0023331184803326,0.00104547967558378
0.00233688243198255,0.00104716500097265
0.00234065245590536,0.00104885304099961
0.00234442856189724,0.0010505438000304
0.00234821075977023,0.00105223728243776
0.00235199905935217,0.00105393349260143
0.00235579347048677,0.0010556324349082
0.00235959400303363,0.00105733411375187
0.00236340066686823,0.00105903853353328
0.00236721347188201,0.00106074569866034
0.00237103242798234,0.00106245561354801
0.0023748575450926,0.00106416828261835
0.00237868883315217,0.00106588371030048
0.00238252630211644,0.00106760190103064
0.00238636996195691,0.00106932285925218
0.00239021982266111,0.00107104658941556
0.00239407589423274,0.0010727730959784
0.00239793818669159,0.00107450238340543
0.00240180671007365,0.00107623445616856
0.00240568147443107,0.00107796931874686
0.00240956248983224,0.00107970697562658
0.00241344976636179,0.00108144743130117
0.00241734331412061,0.00108319069027127
0.0024212431432259,0.00108493675704474
0.00242514926381115,0.00108668563613666
0.00242906168602624,0.00108843733206936
0.0024329804200374,0.0010901918493724
0.00243690547602727,0.00109194919258261
0.0024408368641949,0.00109370936624409
0.00244477459475581,0.00109547237490823
0.002448718677942,0.0010972382231337
0.00245266912400199,0.00109900691548649
0.00245662594320079,0.00110077845653989
0.00246058914582001,0.00110255285087455
0.00246455874215785,0.00110433010307842
0.00246853474252908,0.00110611021774684
0.00247251715726516,0.0011078931994825
0.00247650599671419,0.00110967905289546
0.00248050127124097,0.00111146778260318
0.00248450299122703,0.0011132593932305
0.00248851116707063,0.0011150538894097
0.00249252580918682,0.00111685127578046
0.00249654692800745,0.00111865155698991
0.0025005745339812,0.00112045473769261
0.0025046086375736,0.0011222608225506
0.00250864924926706,0.00112406981623338
0.00251269637956092,0.00112588172341793
0.00251675003897144,0.00112769654878872
0.00252081023803186,0.00112951429703774
0.0025248769872924,0.00113133497286449
0.00252895029732031,0.00113315858097601
0.00253303017869988,0.00113498512608686
0.00253711664203248,0.00113681461291918
0.00254120969793658,0.00113864704620267
0.00254530935704778,0.00114048243067459
0.00254941563001884,0.00114232077107981
0.00255352852751973,0.00114416207217079
0.00255764806023757,0.00114600633870762
0.00256177423887679,0.00114785357545801
0.00256590707415905,0.0011497037871973
0.00257004657682332,0.00115155697870849
0.00257419275762589,0.00115341315478224
0.00257834562734041,0.00115527232021688
0.00258250519675789,0.00115713447981845
0.00258667147668679,0.00115899963840066
0.00259084447795295,0.00116086780078495
0.00259502421139974,0.00116273897180048
0.00259921068788796,0.00116461315628414
0.00260340391829598,0.00116649035908059
0.00260760391351969,0.00116837058504223
0.00261181068447257,0.00117025383902924
0.00261602424208572,0.00117214012590958
0.00262024459730784,0.00117402945055903
0.00262447176110532,0.00117592181786115
0.00262870574446225,0.00117781723270735
0.0026329465583804,0.00117971569999685
0.00263719421387933,0.00118161722463675
0.00264144872199636,0.00118352181154198
0.00264571009378661,0.00118542946563537
0.00264997834032306,0.0011873401918476
0.00265425347269652,0.00118925399511729
0.00265853550201571,0.00119117088039094
0.00266282443940728,0.00119309085262299
0.00266712029601581,0.00119501391677581
0.00267142308300388,0.00119694007781971
0.00267573281155206,0.00119886934073297
0.00268004949285897,0.00120080171050185
0.00268437313814129,0.00120273719212058
0.0026887037586338,0.00120467579059141
0.00269304136558941,0.00120661751092458
0.00269738597027915,0.00120856235813838
0.00270173758399229,0.0012105103372591
0.00270609621803625,0.00121246145332112
0.00271046188373676,0.00121441571136687
0.00271483459243776,0.00121637311644683
0.00271921435550152,0.00121833367361961
0.00272360118430864,0.00122029738795189
0.00272799509025808,0.00122226426451848
0.00273239608476718,0.00122423430840231
0.00273680417927171,0.00122620752469445
0.00274121938522588,0.00122818391849414
0.00274564171410239,0.00123016349490876
0.00275007117739243,0.00123214625905389
0.00275450778660576,0.00123413221605328
0.00275895155327067,0.00123612137103891
0.00276340248893407,0.00123811372915097
0.00276786060516151,0.00124010929553786
0.00277232591353716,0.00124210807535626
0.00277679842566392,0.00124411007377109
0.00278127815316338,0.00124611529595552
0.0027857651076759,0.00124812374709104
0.0027902593008606,0.00125013543236741
0.00279476074439541,0.00125215035698272
0.00279926944997713,0.00125416852614338
0.00280378542932139,0.0012561899450641
0.00280830869416274,0.001258214618968
0.00281283925625466,0.00126024255308652
0.00281737712736959,0.00126227375265948
0.00282192231929897,0.00126430822293511
0.00282647484385324,0.00126634596917003
0.00283103471286193,0.00126838699662927
0.00283560193817362,0.0012704313105863
0.00284017653165601,0.00127247891632303
0.00284475850519597,0.00127452981912983
0.00284934787069952,0.00127658402430553
0.0028539446400919,0.00127864153715745
0.00285854882531759,0.0012807023630014
0.00286316043834034,0.00128276650716171
0.00286777949114319,0.00128483397497123
0.00287240599572851,0.00128690477177135
0.00287703996411807,0.001288978902912
0.00288168140835298,0.00129105637375169
0.00288633034049381,0.00129313718965749
0.00289098677262059,0.00129522135600509
0.00289565071683282,0.00129730887817874
0.00290032218524952,0.00129939976157136
0.00290500119000927,0.00130149401158446
0.00290968774327025,0.00130359163362823
0.00291438185721021,0.00130569263312149
0.00291908354402658,0.00130779701549176
0.00292379281593647,0.00130990478617523
0.00292850968517669,0.0013120159506168
0.00293323416400377,0.00131413051427009
0.00293796626469405,0.00131624848259742
0.00294270599954365,0.0013183698610699
0.00294745338086854,0.00132049465516736
0.00295220842100456,0.00132262287037842
0.00295697113230744,0.00132475451220046
0.00296174152715284,0.00132688958613969
0.00296651961793641,0.00132902809771111
0.00297130541707377,0.00133117005243856
0.00297609893700058,0.00133331545585472
0.00298090019017258,0.00133546431350111
0.00298570918906557,0.00133761663092812
0.00299052594617549,0.00133977241369505
0.00299535047401847,0.00134193166737008
0.00300018278513078,0.00134409439753027
0.00300502289206895,0.00134626060976166
0.00300987080740976,0.0013484303096592
0.00301472654375028,0.00135060350282679
0.00301959011370789,0.0013527801948773
0.00302446152992034,0.0013549603914326
0.00302934080504576,0.00135714409812353
0.00303422795176271,0.00135933132058995
0.00303912298277019,0.00136152206448076
0.0030440259107877,0.00136371633545388
0.00304893674855525,0.00136591413917628
0.00305385550883342,0.00136811548132402
0.00305878220440335,0.00137032036758223
0.00306371684806681,0.00137252880364513
0.00306865945264625,0.00137474079521605
0.00307361003098476,0.00137695634800747
0.00307856859594618,0.00137917546774098
0.0030835351604151,0.00138139816014733
0.00308850973729687,0.00138362443096646
0.00309349233951771,0.00138585428594748
0.00309848298002465,0.00138808773084868
0.00310348167178561,0.00139032477143759
0.00310848842778947,0.00139256541349096
0.003113503261046,0.00139480966279477
0.00311852618458603,0.00139705752514427
0.00312355721146136,0.00139930900634398
0.00312859635474486,0.0014015641122077
0.00313364362753051,0.00140382284855852
0.00313869904293337,0.00140608522122888
0.00314376261408972,0.00140835123606052
0.00314883435415697,0.00141062089890452
0.00315391427631379,0.00141289421562136
0.00315900239376012,0.00141517119208084
0.00316409871971716,0.0014174518341622
0.00316920326742748,0.00141973614775405
0.00317431605015498,0.00142202413875443
0.00317943708118498,0.00142431581307081
0.00318456637382421,0.00142661117662014
0.0031897039414009,0.00142891023532878
0.00319484979726475,0.00143121299513262
0.00320000395478702,0.001433519461977
0.00320516642736052,0.00143582964181681
0.0032103372283997,0.00143814354061644
0.00321551637134061,0.00144046116434982
0.00322070386964101,0.00144278251900045
0.00322589973678033,0.00144510761056138
0.00323110398625981,0.00144743644503526
0.00323631663160241,0.00144976902843433
0.00324153768635293,0.00145210536678045
0.00324676716407803,0.00145444546610512
0.00325200507836624,0.00145678933244946
0.00325725144282803,0.00145913697186428
0.00326250627109581,0.00146148839041005
0.00326776957682399,0.00146384359415694
0.00327304137368901,0.00146620258918481
0.00327832167538937,0.00146856538158326
0.00328361049564567,0.00147093197745163
0.00328890784820066,0.00147330238289901
0.00329421374681923,0.00147567660404423
0.0032995282052885,0.00147805464701596
0.00330485123741783,0.00148043651795262
0.00331018285703886,0.00148282222300247
0.00331552307800552,0.00148521176832359
0.00332087191419412,0.00148760516008392
0.00332622937950335,0.00149000240446125
0.0033315954878543,0.00149240350764325
0.00333697025319056,0.00149480847582748
0.00334235368947817,0.00149721731522143
0.00334774581070573,0.00149963003204248
0.00335314663088441,0.00150204663251798
0.00335855616404795,0.00150446712288522
0.00336397442425277,0.00150689150939146
0.00336940142557794,0.00150931979829397
0.00337483718212526,0.00151175199586
0.00338028170801927,0.00151418810836683
0.0033857350174073,0.00151662814210176
0.00339119712445951,0.00151907210336217
0.0033966680433689,0.00152151999845548
0.00340214778835139,0.00152397183369922
0.00340763637364583,0.00152642761542098
0.00341313381351402,0.0015288873499585
0.00341864012224081,0.00153135104365964
0.00342415531413404,0.0015338187028824
0.00342967940352468,0.00153629033399496
0.0034352124047668,0.00153876594337565
0.00344075433223762,0.00154124553741303
0.00344630520033758,0.00154372912250585
0.00345186502349032,0.00154621670506308
0.00345743381614276,0.00154870829150397
0.00346301159276515,0.00155120388825799
0.00346859836785105,0.0015537035017649
0.00347419415591742,0.00155620713847476
0.00347979897150464,0.00155871480484794
0.00348541282917655,0.00156122650735512
0.00349103574352047,0.00156374225247734
0.00349666772914727,0.00156626204670598
0.00350230880069138,0.0015687858965428
0.00350795897281085,0.00157131380849997
0.00351361826018736,0.00157384578910003
0.0035192866775263,0.00157638184487598
0.00352496423955677,0.00157892198237123
0.00353065096103163,0.00158146620813967
0.00353634685672753,0.00158401452874566
0.00354205194144499,0.00158656695076403
0.00354776623000838,0.00158912348078014
0.003553489737266,0.00159168412538985
0.0035592224780901,0.00159424889119959
0.00356496446737691,0.00159681778482632
0.00357071572004672,0.00159939081289759
0.00357647625104386,0.00160196798205152
0.0035822460753368,0.00160454929893685
0.00358802520791812,0.00160713477021294
0.00359381366380463,0.0016097244025498
0.00359961145803733,0.00161231820262809
0.00360541860568151,0.00161491617713913
0.00361123512182675,0.00161751833278496
0.00361706102158697,0.00162012467627829
0.0036228963201005,0.00162273521434259
0.00362874103253006,0.00162534995371205
0.00363459517406284,0.00162796890113162
0.00364045875991055,0.00163059206335705
0.00364633180530942,0.00163321944715484
0.00365221432552026,0.00163585105930233
0.00365810633582852,0.00163848690658769
0.00366400785154429,0.0016411269958099
0.00366991888800236,0.00164377133377885
0.00367583946056226,0.00164641992731527
0.00368176958460832,0.00164907278325079
0.00368770927554967,0.00165172990842797
0.00369365854882029,0.00165439130970029
0.00369961741987908,0.00165705699393217
0.00370558590420986,0.001659726967999
0.00371156401732145,0.00166240123878716
0.00371755177474768,0.00166507981319402
0.00372354919204744,0.00166776269812797
0.00372955628480471,0.00167044990050843
0.00373557306862864,0.00167314142726587
0.00374159955915352,0.00167583728534184
0.00374763577203891,0.00167853748168896
0.0037536817229696,0.00168124202327097
0.00375973742765569,0.00168395091706272
0.00376580290183263,0.00168666417005021
0.00377187816126125,0.00168938178923058
0.00377796322172781,0.00169210378161216
0.00378405809904404,0.00169483015421446
0.00379016280904718,0.00169756091406821
0.00379627736760002,0.00170029606821537
0.00380240179059091,0.00170303562370912
0.00380853609393389,0.00170577958761393
0.00381468029356862,0.00170852796700554
0.00382083440546051,0.00171128076897099
0.00382699844560071,0.00171403800060863
0.00383317243000617,0.00171679966902816
0.00383935637471969,0.00171956578135061
0.00384555029580992,0.0017223363447084
0.00385175420937149,0.00172511136624533
0.00385796813152494,0.00172789085311659
0.00386419207841683,0.00173067481248883
0.00387042606621981,0.00173346325154011
0.00387667011113255,0.00173625617745997
0.00388292422937991,0.0017390535974494
0.0038891884372129,0.00174185551872093
0.00389546275090876,0.00174466194849857
0.00390174718677097,0.00174747289401787
0.00390804176112933,0.00175028836252593
0.00391434649033998,0.00175310836128143
0.00392066139078545,0.00175593289755464
0.00392698647887469,0.0017587619786274
0.00393332177104313,0.00176159561179322
0.0039396672837527,0.00176443380435723
0.00394602303349191,0.00176727656363622
0.00395238903677587,0.00177012389695866
0.0039587653101463,0.00177297581166472
0.00396515187017164,0.00177583231510629
0.00397154873344705,0.00177869341464698
0.00397795591659447,0.00178155911766218
0.00398437343626263,0.00178442943153901
0.00399080130912715,0.00178730436367643
0.00399723955189052,0.00179018392148518
0.00400368818128221,0.00179306811238782
0.00401014721405867,0.00179595694381877
0.00401661666700335,0.00179885042322431
0.00402309655692683,0.00180174855806262
0.00402958690066676,0.00180465135580375
0.00403608771508798,0.00180755882392971
0.00404259901708255,0.00181047096993441
0.00404912082356974,0.00181338780132374
0.00405565315149615,0.00181630932561557
0.00406219601783572,0.00181923555033977
0.00406874943958975,0.0018221664830382
0.00407531343378699,0.00182510213126479
0.00408188801748364,0.00182804250258549
0.00408847320776344,0.00183098760457835
0.00409506902173768,0.00183393744483349
0.00410167547654525,0.00183689203095315
0.0041082925893527,0.0018398513705517
0.00411492037735425,0.00184281547125566
0.0041215588577719,0.00184578434070371
0.00412820804785541,0.00184875798654674
0.00413486796488235,0.0018517364164478
0.00414153862615821,0.00185471963808223
0.00414822004901635,0.00185770765913755
0.00415491225081813,0.00186070048731359
0.0041616152489529,0.00186369813032244
0.00416832906083805,0.00186670059588851
0.00417505370391912,0.00186970789174851
0.00418178919566973,0.00187272002565151
0.00418853555359174,0.00187573700535894
0.00419529279521522,0.0018787588386446
0.00420206093809852,0.0018817855332947
0.00420883999982833,0.00188481709710787
0.0042156299980197,0.00188785353789516
0.00422243095031611,0.00189089486348011
0.0042292428743895,0.00189394108169872
0.0042360657879403,0.00189699220039949
0.00424289970869753,0.00190004822744344
0.00424974465441877,0.00190310917070413
0.00425660064289029,0.00190617503806766
0.00426346769192704,0.00190924583743274
0.00427034581937269,0.00191232157671066
0.00427723504309972,0.00191540226382531
0.00428413538100943,0.00191848790671324
0.00429104685103201,0.00192157851332365
0.00429796947112657,0.00192467409161842
0.0043049032592812,0.00192777464957211
0.004311848233513,0.00193088019517203
0.00431880441186813,0.00193399073641818
0.00432577181242189,0.00193710628132337
0.00433275045327871,0.00194022683791314
0.00433974035257226,0.00194335241422586
0.00434674152846543,0.00194648301831269
0.00435375399915042,0.00194961865823765
0.00436077778284881,0.00195275934207761
0.00436781289781154,0.00195590507792232
0.00437485936231901,0.00195905587387441
0.00438191719468111,0.00196221173804946
0.00438898641323725,0.00196537267857596
0.00439606703635647,0.00196853870359538
0.00440315908243739,0.00197170982126215
0.00441026256990836,0.00197488603974372
0.00441737751722742,0.00197806736722055
0.00442450394288243,0.00198125381188614
0.00443164186539104,0.00198444538194706
0.00443879130330078,0.00198764208562294
0.00444595227518912,0.00199084393114655
0.00445312479966349,0.00199405092676374
0.00446030889536133,0.00199726308073354
0.00446750458095017,0.00200048040132813
0.00447471187512763,0.00200370289683287
0.0044819307966215,0.00200693057554634
0.0044891613641898,0.00201016344578033
0.0044964035966208,0.00201340151585989
0.00450365751273308,0.00201664479412334
0.00451092313137557,0.00201989328892227
0.00451820047142763,0.00202314700862162
0.00452548955179907,0.00202640596159962
0.00453279039143018,0.00202967015624787
0.00454010300929187,0.00203293960097135
0.00454742742438557,0.00203621430418842
0.00455476365574344,0.00203949427433086
0.0045621117224283,0.0020427795198439
0.00456947164353373,0.00204607004918621
0.00457684343818414,0.00204936587082994
0.00458422712553474,0.00205266699326076
0.00459162272477171,0.00205597342497783
0.00459903025511212,0.00205928517449389
0.00460644973580408,0.0020626022503352
0.00461388118612675,0.00206592466104165
0.00462132462539036,0.0020692524151667
0.00462878007293635,0.00207258552127747
0.00463624754813731,0.0020759239879547
0.00464372707039709,0.00207926782379282
0.00465121865915089,0.00208261703739994
0.00465872233386521,0.0020859716373979
0.00466623811403797,0.00208933163242226
0.00467376601919857,0.00209269703112235
0.00468130606890789,0.00209606784216127
0.00468885828275837,0.00209944407421591
0.00469642268037406,0.00210282573597702
0.00470399928141068,0.00210621283614914
0.00471158810555565,0.00210960538345073
0.00471918917252815,0.00211300338661409
0.00472680250207917,0.00211640685438547
0.00473442811399158,0.00211981579552502
0.00474206602808014,0.00212323021880686
0.0047497162641916,0.00212665013301908
0.00475737884220472,0.00213007554696377
0.00476505378203031,0.00213350646945703
0.00477274110361134,0.00213694290932901
0.00478044082692293,0.00214038487542393
0.00478815297197242,0.00214383237660007
0.00479587755879945,0.00214728542172984
0.00480361460747595,0.00215074401969977
0.00481136413810628,0.00215420817941055
0.0048191261708272,0.00215767790977703
0.00482690072580797,0.00216115321972827
0.00483468782325038,0.00216463411820755
0.00484248748338882,0.00216812061417236
0.00485029972649031,0.0021716127165945
0.0048581245728546,0.00217511043446002
0.00486596204281413,0.00217861377676929
0.0048738121567342,0.00218212275253702
0.00488167493501294,0.00218563737079226
0.00488955039808137,0.00218915764057843
0.00489743856640352,0.00219268357095337
0.00490533946047637,0.00219621517098932
0.00491325310083003,0.00219975244977297
0.00492117950802768,0.00220329541640549
0.0049291187026657,0.00220684408000252
0.0049370707053737,0.00221039844969421
0.00494503553681456,0.00221395853462527
0.0049530132176845,0.00221752434395493
0.00496100376871312,0.00222109588685703
0.00496900721066347,0.00222467317252001
0.00497702356433211,0.00222825621014691
0.00498505285054912,0.00223184500895545
0.00499309509017822,0.00223543957817801
0.00500115030411675,0.00223903992706166
0.00500921851329579,0.00224264606486819
0.0050172997386802,0.00224625800087414
0.0050253940012686,0.0022498757443708
0.00503350132209357,0.00225349930466425
0.00504162172222156,0.0022571286910754
0.00504975522275303,0.00226076391293996
0.00505790184482248,0.00226440497960853
0.0050660616095985,0.00226805190044657
0.00507423453828383,0.00227170468483445
0.00508242065211542,0.00227536334216747
0.00509061997236448,0.00227902788185586
0.00509883252033655,0.00228269831332487
0.00510705831737151,0.00228637464601469
0.00511529738484369,0.00229005688938058
0.0051235497441619,0.00229374505289282
0.00513181541676947,0.00229743914603675
0.00514009442414437,0.00230113917831283
0.00514838678779917,0.0023048451592366
0.00515669252928116,0.00230855709833878
0.00516501167017241,0.00231227500516521
0.00517334423208979,0.00231599888927696
0.00518169023668504,0.00231972876025027
0.00519004970564484,0.00232346462767663
0.00519842266069087,0.00232720650116281
0.00520680912357982,0.00233095439033083
0.0052152091161035,0.00233470830481804
0.00522362266008889,0.00233846825427709
0.00523204977739813,0.00234223424837602
0.0052404904899287,0.00234600629679823
0.00524894481961336,0.00234978440924251
0.00525741278842027,0.0023535685954231
0.00526589441835302,0.00235735886506969
0.00527438973145069,0.00236115522792741
0.00528289874978796,0.00236495769375694
0.00529142149547507,0.00236876627233445
0.00529995799065796,0.00237258097345166
0.00530850825751828,0.00237640180691587
0.00531707231827348,0.00238022878254997
0.00532565019517685,0.00238406191019249
0.00533424191051756,0.00238790119969757
0.00534284748662077,0.00239174666093506
0.00535146694584764,0.00239559830379048
0.0053601003105954,0.00239945613816506
0.00536874760329744,0.0024033201739758
0.00537740884642329,0.00240719042115545
0.00538608406247878,0.00241106688965256
0.00539477327400602,0.0024149495894315
0.0054034765035835,0.00241883853047247
0.00541219377382613,0.00242273372277156
0.00542092510738528,0.00242663517634073
0.00542967052694892,0.00243054290120786
0.00543843005524158,0.00243445690741679
0.00544720371502444,0.0024383772050273
0.00545599152909544,0.00244230380411519
0.00546479352028926,0.00244623671477225
0.00547360971147745,0.00245017594710633
0.00548244012556845,0.00245412151124135
0.00549128478550763,0.0024580734173173
0.00550014371427743,0.00246203167549032
